restaurant_code,address,restaurant_name,restaurant_class,menu_tag,blue_ribbon_count,red_ribbon_count,restaurant_review_count,restaurant_review_point,naver_blog_count,restaurant_size
365,"서울특별시 마포구 양화로18안길 36 (동교동)",밀로커피로스터스,,커피전문점,1,0,0,0,0,0
366,"서울특별시 마포구 독막로7길 51 (서교동) 3층",오리지널시카고피자,,미국식피자,0,1,0,0,0,0
367,"서울특별시 마포구 와우산로 41 (상수동)",구스토타코,,멕시코식,0,1,0,0,0,0
368,"경기도 양평군 서종면 북한강로 819 (서종면)",프란로칼,,이탈리아식,1,0,0,0,0,0
369,"서울특별시 마포구 어울마당로 128 (서교동) 2층",츄로101,,츄러스,0,0,0,0,0,0
370,"서울특별시 마포구 홍익로2길 27-20 (서교동)",오비야,,"일식우동,소바",0,0,0,0,0,0
371,"서울특별시 마포구 와우산로29바길 20 (서교동)",말릭커피,,커피전문점,0,0,0,0,0,0
372,"서울특별시 마포구 성미산로 161-8 (연남동)",툭툭누들타이,,태국식,0,2,0,0,0,0
373,"서울특별시 마포구 성미산로32길 20-5 (연남동)",커피리브레,,커피전문점,2,0,0,0,0,0
374,"서울특별시 마포구 와우산로30길 80 (창전동)",미로식당,,"모던한식,한식주점",2,0,0,0,0,0
375,"서울특별시 서대문구 연희로11길 56 (연희동)",폴앤폴리나,,베이커리,2,0,0,0,0,0
376,"서울특별시 마포구 성지길 39 (합정동) 합정빌딩 1층",교다이야,,일식우동,0,2,0,0,0,0
377,"서울특별시 마포구 성미산로 165-1 (연남동)",야키도리묵,,"야키토리,일식오마카세",0,2,0,0,0,0
378,"서울특별시 마포구 성미산로23길 62 (연남동)",피에트라,,젤라토,2,0,0,0,0,0
379,"서울특별시 마포구 월드컵북로2길 86 (동교동)",락희돈,,쿠시야키,0,2,0,0,0,0
380,"서울특별시 마포구 어울마당로5길 29 (서교동) 건우상가주택",빠넬로,,"피자,파스타,이탈리아식",0,2,0,0,0,0
381,"서울특별시 마포구 와우산로 39-21 (상수동)",펠앤콜,,아이스크림,2,0,0,0,0,0
382,"서울특별시 마포구 양화로6길 28 (합정동) 2층",스파카나폴리,,피자,0,2,0,0,0,0
383,"서울특별시 마포구 독막로19길 43 (상수동)",하카다분코,,라멘,0,2,0,0,0,0
384,"경기도 고양시 일산동구 고양대로 1032 (식사동)",동무밥상,,"평양냉면,이북음식",2,0,0,0,0,0
385,"서울특별시 마포구 와우산로3길 13 (상수동)",쿠시무라,,야키토리,1,0,0,0,0,0
386,"서울특별시 마포구 어울마당로 39 (서교동) 2층",겐로쿠우동,,일식우동,0,1,0,0,0,0
387,"서울특별시 마포구 독막로7길 51 (서교동)",피오니,,케이크,1,0,0,0,0,0
388,"서울특별시 마포구 성지길 58 (합정동)",파스텔커피웍스,,커피전문점,1,0,0,0,0,0
389,"서울특별시 마포구 연남로 35 (연남동) 2층",리이슈커피로스터스,,커피전문점,1,0,0,0,0,0
390,"서울특별시 마포구 잔다리로3안길 44 (서교동)",이치류,,일식징기스칸,0,1,0,0,0,0
391,"서울특별시 마포구 동교로 257 (연남동)",몽중식,,일반중식,0,1,0,0,0,0
392,"서울특별시 마포구 성미산로 197 (연남동)",송가,,중식주점,1,0,0,0,0,0
393,"서울특별시 마포구 와우산로27길 70 (서교동) 2층",산띠,,"인도식,네팔식",0,1,0,0,0,0
394,"서울특별시 마포구 동교로 241-1 (연남동)",월강부산돼지국밥,,"돼지국밥,수육",0,1,0,0,0,0
395,"서울특별시 마포구 양화로16길 33 (서교동)",도마,,소고기구이,0,1,0,0,0,0
396,"서울특별시 마포구 독막로 68 (상수동) 2층",맛이차이나,,일반중식,0,1,0,0,0,0
397,"서울특별시 마포구 성미산로 194 (연남동) 대원빌딩 1층",시실리,,해물포차,1,0,0,0,0,0
398,"서울특별시 마포구 와우산로23길 50 (서교동) 2층",하카타나카,,일식,0,1,0,0,0,0
399,"서울특별시 마포구 성미산로 25 (성산동)",베이커리봉교,,베이커리,1,0,0,0,0,0
400,"서울특별시 마포구 백범로31길 7 (공덕동) 101동 1층 B119호",팩토리정,,위스키바,1,0,0,0,0,0
401,"서울특별시 서대문구 연희로 36 (연희동)",편의방,,중국만두,0,1,0,0,0,0
402,"서울특별시 마포구 동교로 162 (서교동)",안동한우마을,,소고기구이,0,1,0,0,0,0
403,"서울특별시 마포구 동교로 265 (연남동) 옥순빌딩 4층",니시무라멘,,라멘,0,1,0,0,0,0
404,"서울특별시 마포구 동교로51길 131 (연남동)",썸모어델리,,브런치카페,0,0,0,0,0,0
405,"서울특별시 마포구 양화로23길 28 (동교동) 3층",비포블루밍,,케이크,0,0,0,0,0,0
406,"서울특별시 마포구 동교로51길 129-4 (연남동) 3층",젠틀키친,,양식,0,0,0,0,0,0
407,"서울특별시 마포구 동교로 262-9 (연남동) 2층",레이트체크아웃,,와인바,0,0,0,0,0,0
408,"서울특별시 마포구 양화로19길 22-30 (동교동) 1층",틸애프터,,"파스타,뇨키",0,0,0,0,0,0
409,"서울특별시 마포구 성미산로 122 (연남동) 1층",모이정,,"야키토리,이자카야",0,0,0,0,0,0
410,"서울특별시 마포구 성미산로27길 70 (연남동)",커피냅로스터스,,커피전문점,0,0,0,0,0,0
411,"서울특별시 마포구 성미산로 165-6 (연남동) 동보빌딩 1층",업투미,,호주식,0,0,0,0,0,0
412,"서울특별시 마포구 연희로 11 (동교동) 한국특허기술진흥원빌딩 1층",카페공명,,"카페,스콘",0,0,0,0,0,0
413,"서울특별시 마포구 동교로38길 19 (연남동) 2.5층",수을관,,한식주점,0,0,0,0,0,0
414,"서울특별시 마포구 성미산로 190-3 (연남동) 지층",한술식당,,덮밥,0,0,0,0,0,0
415,"서울특별시 마포구 동교로25길 28 (동교동)",레드플랜트,,카페,0,0,0,0,0,0
416,"서울특별시 마포구 동교로25길 53 (연남동)",세빠띠,,"케이크,구움과자",0,0,0,0,0,0
417,"서울특별시 마포구 성미산로26길 8 (연남동) 올인빌라 1층",마카롱롱롱,,마카롱,0,0,0,0,0,0
418,"서울특별시 마포구 동교로50길 25 (연남동)",아트와떵,,"프랑스식,와인바",0,0,0,0,0,0
419,"서울특별시 마포구 연희로 29 (동교동)",태국수,,태국식,0,0,0,0,0,0
420,"서울특별시 마포구 동교로39길 8 (연남동) 1-2층",코이크,,"케이크,카페",0,0,0,0,0,0
421,"서울특별시 마포구 월드컵북로4길 13 (동교동) 성명빌딩 2층",낙곱새미장원,,"낙지,곱창전골",0,0,0,0,0,0
422,"서울특별시 마포구 동교로51안길 24 (연남동)",라보아르,,디저트전문점,0,0,0,0,0,0
423,"서울특별시 마포구 동교로36길 3 (연남동)",초이다이닝,,후토마키,0,0,0,0,0,0
424,"서울특별시 마포구 동교로41길 10 (연남동) 에벤에셀빌딩 1층",서울페이스트리,,"페이스트리,카페",0,0,0,0,0,0
425,"서울특별시 서대문구 연희로 32-1 (창천동)",시누아즈,,"아시아식,와인바",0,0,0,0,0,0
426,"서울특별시 마포구 동교로38길 35 (연남동)",다레젤라또,,젤라토,0,0,0,0,0,0
427,"서울특별시 마포구 동교로 266-10 (연남동)",카페밀노,,카페,0,0,0,0,0,0
428,"서울특별시 마포구 동교로38길 27 (연남동) 2층",양식구옥,,"피자,파스타",0,0,0,0,0,0
429,"서울특별시 마포구 성미산로 190-31 (연남동)",수상한키친,,"연어전문점,일식",0,0,0,0,0,0
430,"서울특별시 마포구 성미산로29길 40-15 (연남동)",옥자,,베트남식,0,0,0,0,0,0
431,"서울특별시 마포구 양화로23길 10-9 (동교동) 1층",베어스덴베이커리,,베이커리,0,0,0,0,0,0
432,"서울특별시 마포구 성미산로29길 5 (연남동)",피프에스프레소바,,"에스프레소바,커피전문점",0,0,0,0,0,0
433,"서울특별시 마포구 연남로3길 33 (연남동) 1층",566라멘,,라멘,0,0,0,0,0,0
434,"서울특별시 마포구 성미산로31길 14 (연남동) 어쩌다집 1층",잇다프로젝트,,이탈리아식,0,0,0,0,0,0
435,"서울특별시 마포구 성미산로23길 68 (연남동)",땡스오트연남,,"요거트,카페",0,0,0,0,0,0
436,"서울특별시 마포구 동교로 247 (연남동)",랜디스도넛,,도넛,0,0,0,0,0,0
437,"서울특별시 마포구 연희로 1-1 (동교동)",콘하스연남,,"커피전문점,베이커리",0,0,0,0,0,0
438,"서울특별시 마포구 성미산로 161-4 (연남동)",레이어드,,"스콘,카페,베이커리",0,0,0,0,0,0
439,"서울특별시 마포구 월드컵북로6길 61 (연남동)",토마,,"퓨전일식,일식덮밥,파스타",0,0,0,0,0,0
440,"서울특별시 마포구 양화로19길 22-20 (동교동) 1층",크레미뇽,,마카롱,0,0,0,0,0,0
441,"서울특별시 마포구 동교로27길 74 (연남동)",작가식당,,닭볶음탕,0,0,0,0,0,0
442,"서울특별시 마포구 동교로 226 (동교동)",버터베이커리,,베이커리,0,0,0,0,0,0
443,"서울특별시 마포구 동교로38길 26-7 (연남동)",바람커피,,커피전문점,0,0,0,0,0,0
444,"서울특별시 마포구 연희로1길 65 (연남동)",연교,,"중국만두,일반중식",0,0,0,0,0,0
445,"서울특별시 마포구 동교로46길 24-4 (연남동) 2층",포가,,일반중식,0,0,0,0,0,0
446,"서울특별시 마포구 성미산로 122-1 (연남동)",연남살롱,,"카페,빙수",0,0,0,0,0,0
447,"서울특별시 마포구 성미산로 189 (연남동)",테일러커피,,커피전문점,0,0,0,0,0,0
448,"서울특별시 마포구 동교로38안길 5 (연남동)",리틀파파포,,베트남식,0,0,0,0,0,0
449,"서울특별시 마포구 연남로 59-1 (연남동)",피오니,,디저트전문점,0,0,0,0,0,0
450,"서울특별시 마포구 연희로1길 21 (동교동)",낙랑파라,,카페,0,0,0,0,0,0
451,"서울특별시 마포구 연남로 11 (연남동)",배꼽시계,,일반한식,0,0,0,0,0,0
452,"서울특별시 마포구 성미산로22길 23 (연남동)",유어로스팅파크,,커피전문점,0,0,0,0,0,0
453,"서울특별시 마포구 성미산로 100 (연남동)",연희동할머니네,,생선구이,0,0,0,0,0,0
454,"서울특별시 마포구 동교로38길 30 (연남동) 2층",폴리스팬케이크,,"카페,팬케이크",0,0,0,0,0,0
455,"서울특별시 마포구 동교로38길 23 (연남동) j2빌딩 2층",신군신양,,펍,0,0,0,0,0,0
456,"서울특별시 마포구 연남로 25 (연남동)",감나무집기사식당,,"백반,돼지불고기",0,0,0,0,0,0
457,"서울특별시 마포구 동교로 278 (연남동)",라온디,,초콜릿,0,0,0,0,0,0
458,"서울특별시 마포구 동교로38길 27-19 (연남동)",데일리라운드,,햄버거,0,0,0,0,0,0
459,"서울특별시 마포구 동교로27길 20 (동교동)",마포곱창타운,,"돼지막창,돼지곱창",0,0,0,0,0,0
460,"서울특별시 마포구 동교로 209 (동교동)",딥커피,,카페,0,0,0,0,0,0
461,"서울특별시 마포구 성미산로26길 42 (연남동)",옥타,,이자카야,0,0,0,0,0,0
462,"서울특별시 마포구 동교로30길 17-1 (동교동)",해달밥술,,"한식주점,일반한식",0,0,0,0,0,0
463,"서울특별시 마포구 양화로19길 18 (동교동)",족발예찬,,족발,0,0,0,0,0,0
464,"서울특별시 마포구 월드컵북로6길 98 (동교동)",카페그랑,,카페,0,0,0,0,0,0
465,"서울특별시 마포구 성미산로 161-6 (연남동)",슬런치팩토리,,"비건,다이어트식",0,0,0,0,0,0
466,"서울특별시 마포구 동교로 201 (동교동)",뽀르뚜아과자점,,"타르트,베이커리",0,0,0,0,0,0
467,"서울특별시 마포구 동교로27길 62 (연남동)",오군수제고로케,,고로케,0,0,0,0,0,0
468,"서울특별시 마포구 동교로 208 (동교동)",교동집,,주꾸미,0,0,0,0,0,0
469,"서울특별시 마포구 월드컵북로 18 (동교동)",부산집,,장어,0,0,0,0,0,0
470,"서울특별시 마포구 동교로 245 (연남동)",송가네감자탕,,"감자탕,보쌈",0,0,0,0,0,0
471,"서울특별시 마포구 월드컵북로4길 25 (동교동)",라룬비올렛,,프랑스식,0,0,0,0,0,0
472,"서울특별시 마포구 성미산로 197 (연남동)",이노시시,,이자카야,0,0,0,0,0,0
473,"서울특별시 마포구 월드컵북로5가길 17 (서교동) 1층",전여친떡볶이,,"떡볶이,퓨전",0,0,0,0,0,0
474,"서울특별시 마포구 동교로 186-1 (동교동)",흠식당,,컨템포러리,0,0,0,0,0,0
475,"서울특별시 마포구 와우산로29길 48-6 (서교동)",탐탐오향족발,,족발,0,0,0,0,0,0
476,"서울특별시 마포구 잔다리로6길 25 (서교동) 재륜빌딩",강강술래,,"소고기구이,소갈비",0,0,0,0,0,0
477,"서울특별시 마포구 독막로2길 10 (합정동) 1층",피쉬버켓,,포케,0,0,0,0,0,0
478,"서울특별시 마포구 와우산로13길 49-11 (상수동) 반지층",네코노유부,,"우동,퓨전한식",0,0,0,0,0,0
479,"서울특별시 마포구 와우산로17길 26 (서교동) 1층",소금제면소,,라멘,0,0,0,0,0,0
480,"서울특별시 마포구 홍익로 3-3 (서교동) 2층",한월,,한식주점,0,0,0,0,0,0
481,"서울특별시 마포구 양화로6길 67 (서교동)",키친485합정,,이탈리아식,0,0,0,0,0,0
482,"서울특별시 마포구 양화로 144 (동교동) 4층",티엔미미,,"딤섬,홍콩식중식",0,0,0,0,0,0
483,"서울특별시 마포구 독막로15길 3-14 (상수동) 요셉빌딩",멕시카고타코23,,멕시코식,0,0,0,0,0,0
484,"서울특별시 마포구 양화로 140 (동교동) 디큐브빌딩 11층",스페이스결,,모던한식,0,0,0,0,0,0
485,"서울특별시 마포구 양화로8길 16-12 (서교동)",안짱,,이자카야,0,0,56,5,0,0
486,"서울특별시 마포구 잔다리로6길 20-9 (서교동) 로이스퀘어 1층, B1층",더블유오앤,,카페,0,0,0,0,0,0
487,"서울특별시 마포구 양화로6길 99-10 (서교동)",합정냉장고,,돼지고기구이,0,0,0,0,0,0
488,"서울특별시 마포구 토정로2길 6-9 (합정동)",교호,,와인바,0,0,0,0,0,0
489,"서울특별시 마포구 양화로6길 103 (서교동) 1층",제비집,,돼지고기구이,0,0,0,0,0,0
490,"서울특별시 마포구 어울마당로 111-1 (동교동)",장인닭갈비,,닭갈비,0,0,0,0,0,0
491,"서울특별시 마포구 와우산로11길 9 (상수동)",스탠스커피,,카페,0,0,0,0,0,0
492,"서울특별시 마포구 어울마당로5길 50 (서교동) 씨케이21",오스테리아리오,,이탈리아식,0,0,325,5,0,0
493,"서울특별시 마포구 토정로 45 (합정동)",올더어글리쿠키,,"쿠키,베이커리",0,0,0,0,0,0
494,"서울특별시 마포구 독막로8길 30 (합정동)",해옫합정,,브런치카페,0,0,0,0,0,0
495,"서울특별시 마포구 독막로3길 24-11 (서교동) 지하1층",쿠시카츠오지상,,"쿠시카츠,이자카야",0,0,0,0,0,0
496,"서울특별시 마포구 성지길 48 (합정동) 1층",고쿠노야,,라멘,0,0,0,0,0,0
497,"서울특별시 마포구 와우산로 39-13 (상수동) 2층",낫띵뉴,,카페,0,0,0,0,0,0
498,"서울특별시 마포구 와우산로32길 5 (서교동)",홍대원조통골뱅이,,"골뱅이,한식주점",0,0,0,0,0,0
499,"서울특별시 마포구 양화로18안길 26-5 (동교동) 1층",윤이불닭발,,닭발,0,0,0,0,0,0
500,"서울특별시 마포구 어울마당로 129-1 (동교동)",참새방앗간,,한식주점,0,0,0,0,0,0
501,"서울특별시 마포구 토정로 28-8 (합정동) 1층",라라와케이,,와인바,0,0,0,0,0,0
502,"서울특별시 마포구 독막로3길 28-20 (서교동) 1층",카페레터,,"카페,크루아상",0,0,0,0,0,0
503,"서울특별시 마포구 어울마당로 123 (동교동)",새벽,,한식주점,0,0,0,0,0,0
504,"서울특별시 마포구 독막로9길 28 (서교동) 실버스톤II",서교동의봄,,양식,0,0,482,5,0,0
505,"서울특별시 마포구 어울마당로 71 (서교동)",작가,,한식주점,0,0,0,0,0,0
506,"서울특별시 마포구 양화로 58 (서교동) 명지빌드웰 1층",마포오리농장,,"오리,오리주물럭",0,0,0,0,0,0
507,"서울특별시 마포구 와우산로 155 (서교동)",츄베릅,,"츄러스,베이글",0,0,0,0,0,0
508,"서울특별시 마포구 어울마당로 140 (서교동) 1층",육전국밥,,"소고기국밥,육전,막국수",0,0,0,0,0,0
509,"서울특별시 마포구 와우산로3안길 2 (상수동) 에프하우스 1, 2층",후쿠란,,"이자카야,스시",0,0,0,0,0,0
510,"서울특별시 마포구 어울마당로 115-1 (동교동)",킹콩포차,,한식주점,0,0,0,0,0,0
511,"서울특별시 마포구 양화로16길 19 (서교동)",육몽,,"돼지고기구이,소고기구이",0,0,0,0,0,0
512,"서울특별시 마포구 잔다리로6길 10 (서교동) 더 마운드",청돈옥,,돼지고기구이,0,0,0,0,0,0
513,"서울특별시 마포구 독막로7길 20 (서교동) 1층",몽주방,,한식주점,0,0,0,0,0,0
514,"서울특별시 마포구 양화로6길 14 (합정동) 2층",정육도,,소고기구이,0,0,0,0,0,0
515,"서울특별시 마포구 양화로 50 (합정동)",신김치생삼겹살,,돼지고기구이,0,0,0,0,0,0
516,"서울특별시 마포구 독막로5길 5 (합정동) 2층",토끼다이닝,,한식주점,0,0,0,0,0,0
517,"서울특별시 마포구 독막로 70 (상수동)",두옹즈,,젤라토,0,0,0,0,0,0
518,"서울특별시 마포구 독막로15길 24 (상수동) 코휘드빌딩",몽슈와,,디저트전문점,0,0,0,0,0,0
519,"서울특별시 마포구 와우산로27길 17 (서교동)",제로카페,,카페,0,0,0,0,0,0
520,"서울특별시 마포구 독막로 36 (합정동) 1층",베니베이크,,구움과자,0,0,0,0,0,0
521,"서울특별시 마포구 와우산로 39-21 (상수동) 지1층 좌측호",찜이로닭,,찜닭,0,0,0,0,0,0
522,"서울특별시 마포구 와우산로27길 20 (서교동) 노아빌딩 1층",베리블리스,,"디저트전문점,브런치카페",0,0,0,0,0,0
523,"서울특별시 마포구 와우산로27길 62 (서교동) 2층",증증일상,,"샤오룽바오,중국만두",0,0,0,0,0,0
524,"서울특별시 마포구 성지3길 19 (합정동) 아진빌딩 2층",식선,,일식오마카세,0,0,811,5,0,0
525,"서울특별시 마포구 독막로14길 31 (상수동) 1층",라멘트럭,,라멘,0,0,0,0,0,0
526,"서울특별시 마포구 토정로 28-7 (합정동)",데빌스바지니코,,"피자,파스타",0,0,0,0,0,0
527,"서울특별시 마포구 어울마당로 136-9 (서교동) 1층",비틀버그,,사탕,0,0,0,0,0,0
528,"서울특별시 마포구 신촌로2길 5-14 (동교동) 1층",틸로스터스,,커피전문점,0,0,0,0,0,0
529,"서울특별시 마포구 토정로 33-1 (합정동) 1층",익스첼,,멕시코식,0,0,271,5,0,0
530,"서울특별시 마포구 와우산로29마길 6 (서교동) 1층",쓰나미라멘,,라멘,0,0,0,0,0,0
531,"서울특별시 마포구 독막로14길 27 (상수동)",펠리칸카페,,카페,0,0,0,0,0,0
532,"서울특별시 마포구 와우산로17길 11-8 (서교동) 1층, 2층, 3층",카페공명,,카페,0,0,0,0,0,0
533,"서울특별시 마포구 양화로18안길 15 (동교동) 1층",레이몬드,,"미국식,미국식피자",0,0,0,0,0,0
534,"서울특별시 마포구 잔다리로6길 25 (서교동) 재륜빌딩 지하1층",만평우동,,"일식우동,일식덮밥",0,0,0,0,0,0
535,"서울특별시 마포구 독막로2길 34 (합정동)",아소토,,이자카야,0,0,0,0,0,0
536,"서울특별시 마포구 와우산로 66 (서교동)",신주양꼬치,,양꼬치,0,0,0,0,0,0
537,"서울특별시 마포구 독막로9길 43 (서교동) 코마빌딩 1층",미티,,"다이닝바,와인바",0,0,0,0,0,0
538,"서울특별시 마포구 양화로6길 10 (합정동) 2층",스키야키201,,"스키야키,일식샤부샤부",0,0,0,0,0,0
539,"서울특별시 마포구 토정로3안길 25 (합정동)",오티디서울,,바,0,0,0,0,0,0
540,"서울특별시 마포구 와우산로13길 49-11 (상수동)",카츠닉,,일식돈가스,0,0,0,0,0,0
541,"서울특별시 마포구 와우산로 39-14 (상수동)",보글,,다이닝바,0,0,0,0,0,0
542,"서울특별시 마포구 와우산로29길 64 (서교동)",멘지,,라멘,0,0,0,0,0,0
543,"서울특별시 마포구 성지길 51 (합정동) 해명빌딩",만유인력,,커피전문점,0,0,0,0,0,0
544,"서울특별시 마포구 양화로18안길 17 (동교동) 홍익빌딩 1층",동교해물,,해물포차,0,0,0,0,0,0
545,"서울특별시 마포구 홍익로6길 52 (동교동)",일편등심,,소고기구이,0,0,0,0,0,0
546,"서울특별시 마포구 독막로15길 5 (상수동) 102호",한석화,,"비빔밥,솥밥",0,0,0,0,0,0
547,"서울특별시 마포구 독막로19길 20-6 (상수동)",플레이트946,,"파스타,이탈리아식",0,0,0,0,0,0
548,"서울특별시 마포구 독막로 84 (상수동) 1층",버들골이야기,,해물포차,0,0,0,0,0,0
549,"서울특별시 마포구 양화로 128 (서교동) 1층",청기와타운,,"소고기구이,소갈비",0,0,0,0,0,0
550,"서울특별시 마포구 와우산로29마길 12 (서교동)",비스트로세노,,"파스타,이탈리아식",0,0,0,0,0,0
551,"서울특별시 마포구 독막로14길 24 (상수동)",루시드서울,,"비건,브런치카페",0,0,0,0,0,0
552,"서울특별시 마포구 홍익로 7 (서교동) 소망빌딩 지하1층",이빠네마그릴,,브라질식,0,0,0,0,0,0
553,"서울특별시 마포구 와우산로37길 42 (동교동) 2층",쥬마뺄,,디저트전문점,0,0,0,0,0,0
554,"서울특별시 마포구 독막로9길 31 (서교동) SPACE",카레시,,수프카레,0,0,0,0,0,0
555,"서울특별시 마포구 어울마당로1길 16 (합정동)",퍼셉션,,카페,0,0,0,0,0,0
556,"서울특별시 마포구 독막로8길 33-5 (합정동)",실루엣커피,,카페,0,0,0,0,0,0
557,"서울특별시 마포구 와우산로15길 37 (서교동) 예건텔 지하1층",줄라이13,,"파스타,이탈리아식",0,0,0,0,0,0
558,"서울특별시 마포구 와우산로29길 14-12 (서교동)",띵크프룻,,"과일카페,카페,브런치카페",0,0,0,0,0,0
559,"서울특별시 마포구 성지길 35 (합정동)",네즈,,이자카야,0,0,0,0,0,0
560,"서울특별시 마포구 와우산로23길 9 (서교동) 칼리오페 1층",츠케루,,라멘,0,0,0,0,0,0
561,"서울특별시 마포구 와우산로15길 40 (서교동) 101호",비스트로사랑방,,이탈리아식,0,0,0,0,0,0
562,"서울특별시 마포구 서강로11길 18 (창전동)",릴리우드,,디저트전문점,0,0,0,0,0,0
563,"서울특별시 마포구 와우산로29가길 13 (서교동) 2층",톤앤매너,,카페,0,0,0,0,0,0
564,"서울특별시 마포구 독막로2길 17 (합정동)",새검정,,커피전문점,0,0,0,0,0,0
565,"서울특별시 마포구 홍익로 25 (서교동)",에도마에텐동하마다,,텐동,0,0,0,0,0,0
566,"서울특별시 마포구 와우산로3길 15 (상수동)",하꼬,,"후토마키,이자카야",0,0,0,0,0,0
567,"서울특별시 마포구 와우산로 15-5 (상수동)",미식가주택,,한식주점,0,0,0,0,0,0
568,"서울특별시 마포구 양화로6길 13 (서교동)",고향집김치삼겹살,,"삼겹살,돼지고기구이",0,0,0,0,0,0
569,"서울특별시 마포구 와우산로29길 4-13 (서교동)",림가기,,"중국식국수,홍콩식중식",0,0,0,0,0,0
570,"서울특별시 마포구 독막로9길 9 (서교동)",바다포차시실리,,"해물포차,해물",0,0,0,0,0,0
571,"서울특별시 마포구 독막로 67-8 (상수동)",홍대삭,,분식,0,0,0,0,0,0
572,"서울특별시 마포구 잔다리로6길 20-6 (서교동)",브루브로스커피,,커피전문점,0,0,0,0,0,0
573,"서울특별시 마포구 독막로7길 22 (서교동)",개화기요정,,이자카야,0,0,0,0,0,0
574,"서울특별시 마포구 잔다리로6길 34-5 (서교동)",문숙이미나리식당,,일반한식,0,0,0,0,0,0
575,"서울특별시 마포구 홍익로5길 45 (서교동) 2층",크림LP바,,LP바,0,0,0,0,0,0
576,"서울특별시 마포구 와우산로15길 10 (서교동)",디스틸,,바,0,0,0,0,0,0
577,"서울특별시 마포구 토정로 35-1 (합정동)",빈브라더스,,커피전문점,0,0,0,0,0,0
578,"서울특별시 마포구 홍익로 3-11 (서교동)",고집,,백반,0,0,0,0,0,0
579,"서울특별시 마포구 양화로6길 38 (합정동)",쿠이신보,,쿠시야키,0,0,0,0,0,0
580,"서울특별시 마포구 어울마당로5길 42 (서교동)",로로11,,이탈리아식,0,0,0,0,0,0
581,"서울특별시 마포구 홍익로2길 27 (서교동)",두레차,,전통차전문점,0,0,0,0,0,0
582,"서울특별시 마포구 와우산로23길 14 (서교동) 오즈빌딩 102호",카페모노블록,,"카페,팬케이크",0,0,0,0,0,0
583,"서울특별시 마포구 양화로 122 (서교동)",옹다래찜닭,,찜닭,0,0,0,0,0,0
584,"서울특별시 마포구 와우산로29가길 79 (서교동) 1층",지로우라멘,,라멘,0,0,0,0,0,0
585,"서울특별시 마포구 와우산로 61-1 (서교동)",비닐,,바,0,0,0,0,0,0
586,"서울특별시 마포구 독막로3길 7 (합정동)",럭키스트라이크,,바,0,0,0,0,0,0
587,"서울특별시 마포구 와우산로15길 15 (서교동)",윤씨밀방,,퓨전,0,0,0,0,0,0
588,"서울특별시 마포구 양화로6길 38 (합정동) 3층",프리바다727,,"다이닝펍,펍",0,0,0,0,0,0
589,"서울특별시 마포구 와우산로29길 8 (서교동)",아오이토리,,"일본디저트,베이커리",0,0,0,0,0,0
590,"서울특별시 마포구 와우산로21길 36-6 (서교동)",혼가츠,,일식돈가스,0,0,0,0,0,0
591,"서울특별시 마포구 와우산로29마길 5 (서교동)",타파스나인,,타파스바,0,0,0,0,0,0
592,"서울특별시 마포구 와우산로21길 36-12 (서교동)",강수곱창,,돼지막창,0,0,0,0,0,0
593,"서울특별시 마포구 와우산로29마길 6 (서교동)",커피101,,커피전문점,0,0,0,0,0,0
594,"서울특별시 마포구 와우산로27길 74 (서교동)",달의계단,,카페,0,0,0,0,0,0
595,"서울특별시 마포구 잔다리로6길 28 (서교동)",코노미,,오코노미야키,0,0,0,0,0,0
596,"서울특별시 성동구 서울숲4길 18-7 (성수동1가)",플레이버타운,,퓨전중식,0,2,0,0,0,0
597,"서울특별시 성동구 뚝섬로15길 31 (성수동2가)",매튜,,컨템포러리,2,0,0,0,0,0
598,"서울특별시 성동구 성수이로14길 7 (성수동2가)",세스크멘슬,,"샤퀴테리,독일식",2,0,0,0,0,0
599,"서울특별시 성동구 왕십리로11길 7 (성수동1가)",다로베,,피자,0,2,0,0,0,0
600,"서울특별시 성동구 왕십리로 136 (성수동1가)",팩피,,파스타,0,2,0,0,0,0
601,"서울특별시 성동구 서울숲길 43 (성수동1가)",메쉬커피,,커피전문점,2,0,0,0,0,0
602,"서울특별시 종로구 계동길 5 (계동)",어니언,,"카페,베이커리",2,0,0,0,0,0
603,"서울특별시 마포구 마포대로 8 (마포동) 호텔 나루 서울 엠갤러리 22층",부아쟁,,"프랑스식,유럽식",2,0,0,0,0,0
604,"서울특별시 영등포구 국제금융로 10 (여의도동) IFC몰 L3층 306호",마마리다이닝,,"모던한식,퓨전한식",0,2,0,0,0,0
605,"서울특별시 성동구 아차산로7길 7 (성수동2가) 동진빌딩 1층",성수족발,,족발,1,0,0,0,0,0
606,"서울특별시 성동구 연무장길 28-20 (성수동2가) 1층",클래식해례커피,,커피전문점,1,0,0,0,0,0
607,"서울특별시 성동구 상원1길 22 (성수동1가) 1층 101호",문츠바베큐,,바비큐,1,0,0,0,0,0
608,"서울특별시 성동구 상원1길 26 (성수동1가) 서울숲A타워 101호~103호",대성갈비,,돼지갈비,0,1,0,0,0,0
609,"서울특별시 성동구 왕십리로16가길 10 (성수동1가) 1층",리커버리커피바,,커피전문점,1,0,0,0,0,0
610,"서울특별시 성동구 왕십리로 115 (성수동1가) 헤이그라운드 서울숲점 10층",디진테제하이카페,,커피전문점,1,0,0,0,0,0
